0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
309966.0,5.170714293579366,6.039659880472503,30928569940.997616,0.5174355169987239,10.2448,28.8635,633.103,672.271,0.0,-0.956751535900637,-3.0757765921149014,-1.7389313828895212,-1.991330481526088,0.01,6.651522294524441,7.186621826281417,7.321529535682989,5.8772,37029957233.87839,4.085128471917029
443334.0,5.352447468547283,3.644780495577173,15113026095.073236,0.6771821999554285,4.28358,3.54718,131.892,139.743,0.118668,0.0649778570725323,-3.0549191027358065,-1.804735550618064,-2.14312805219418,0.1,7.193516370135297,7.523889591600771,7.719520857202384,3.2483,15355845128.973394,4.1180124833083
443334.0,3.7832139834546847,3.0289532495197538,12635854022.68702,0.6621697459451014,4.28358,3.54718,131.892,139.743,0.118668,0.0649778570725323,-3.0549191027358065,-1.804735550618064,-2.14312805219418,0.1,7.193516370135297,7.523889591600771,7.719520857202384,3.2483,15355845128.973394,4.1180124833083
443334.0,6.7020681374313416,3.964934609975998,15214458450.914371,0.8708238856075053,4.28358,3.54718,131.892,139.743,0.118668,0.0649778570725323,-3.0549191027358065,-1.804735550618064,-2.14312805219418,0.1,7.193516370135297,7.523889591600771,7.719520857202384,3.2483,15355845128.973394,4.1180124833083
289107.0,3.023664560129595,10.35189475457767,67746183291.20085,0.6992281129825919,22.3563,50.8827,736.693,810.006,0.0366009,-0.766393430178149,-2.934230317415284,-1.619946124495798,-1.881410969089135,0.07,6.3664723000211465,6.8553061572784015,7.0014063897845205,9.9993,86301831424.24225,3.824204139072605
289107.0,3.123885876611357,9.684237868814426,67432260833.43421,0.6646761572266837,22.3563,50.8827,736.693,810.006,0.0366009,-0.766393430178149,-2.934230317415284,-1.619946124495798,-1.881410969089135,0.07,6.3664723000211465,6.8553061572784015,7.0014063897845205,9.9993,86301831424.24225,3.824204139072605
289107.0,3.4153395088814635,9.84347473956878,67781169273.48107,0.8449359315222524,22.3563,50.8827,736.693,810.006,0.0366009,-0.766393430178149,-2.934230317415284,-1.619946124495798,-1.881410969089135,0.07,6.3664723000211465,6.8553061572784015,7.0014063897845205,9.9993,86301831424.24225,3.824204139072605
461364.0,11.988599317492206,3.691434494773023,14012696175.645147,0.7589202667472538,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310502731596,-3.338326269743233,-1.954291554828412,-2.3168913026981044,0.0,7.233971628051213,7.582766544221895,7.775966751208306,2.7007,15302978119.23663,3.7723928965311493
461364.0,12.263185723113065,4.065527335668021,15701456708.345888,0.7354128522092721,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310502731596,-3.338326269743233,-1.954291554828412,-2.3168913026981044,0.0,7.233971628051213,7.582766544221895,7.775966751208306,2.7007,15302978119.23663,3.7723928965311493
461364.0,12.792762060834717,4.1355619904958765,14216151835.12739,0.8596804949974801,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310502731596,-3.338326269743233,-1.954291554828412,-2.3168913026981044,0.0,7.233971628051213,7.582766544221895,7.775966751208306,2.7007,15302978119.23663,3.7723928965311493
424485.0,5.027840440514593,3.699146817315053,12287176999.234531,0.6189748614889224,3.74773,3.98943,177.251,185.006,0.0,-1.556423045583603,-3.113129950041156,-1.81593719669843,-2.17204777701591,0.08,7.157077101633526,7.490639698142868,7.686309443873458,3.1099,13795918656.879242,4.010946570084819
424485.0,5.588733581375874,3.5023476397389457,12850478146.506714,0.7167308268104015,3.74773,3.98943,177.251,185.006,0.0,-1.556423045583603,-3.113129950041156,-1.81593719669843,-2.17204777701591,0.08,7.157077101633526,7.490639698142868,7.686309443873458,3.1099,13795918656.879242,4.010946570084819
424485.0,4.5160713028897925,3.4062454036260736,11714392675.827393,0.6654549831401759,3.74773,3.98943,177.251,185.006,0.0,-1.556423045583603,-3.113129950041156,-1.81593719669843,-2.17204777701591,0.08,7.157077101633526,7.490639698142868,7.686309443873458,3.1099,13795918656.879242,4.010946570084819
313493.0,2.9517865451184817,8.212427311459143,36329715201.69817,0.8237234577709166,14.5523,50.4478,742.981,808.051,0.0,-0.8296060986347134,-3.0326925867855103,-1.674325539763844,-1.8565961520184109,0.03,6.200292123945261,6.9166809106055975,7.012163136256656,9.272,50724511001.248116,4.237261798729582
313493.0,4.487068156183026,10.521645226655282,38905318262.628265,0.5918176139326102,14.5523,50.4478,742.981,808.051,0.0,-0.8296060986347134,-3.0326925867855103,-1.674325539763844,-1.8565961520184109,0.03,6.200292123945261,6.9166809106055975,7.012163136256656,9.272,50724511001.248116,4.237261798729582
313493.0,4.167822883954594,10.874041254009883,38136364444.77626,0.5940170927537766,14.5523,50.4478,742.981,808.051,0.0,-0.8296060986347134,-3.0326925867855103,-1.674325539763844,-1.8565961520184109,0.03,6.200292123945261,6.9166809106055975,7.012163136256656,9.272,50724511001.248116,4.237261798729582
464018.0,6.91967530315006,3.9461990488230367,10506174515.43282,0.3235320365114131,2.78201,2.82376,85.1706,90.7902,0.134183,-0.8076856977426085,-3.3908385815129303,-1.933843442623183,-2.2707811809619627,0.06,7.201522482539238,7.638804742147682,7.809140477427667,2.5911,10597502749.1135,3.8753440647236386
464018.0,11.17249249175805,4.483516244993968,9758979539.213924,0.7896156052881317,2.78201,2.82376,85.1706,90.7902,0.134183,-0.8076856977426085,-3.3908385815129303,-1.933843442623183,-2.2707811809619627,0.06,7.201522482539238,7.638804742147682,7.809140477427667,2.5911,10597502749.1135,3.8753440647236386
351961.0,2.1922715364342453,8.152498636063108,41855485018.29746,0.6885760981706021,11.5306,33.4063,420.378,465.351,0.309758,0.0173895417778618,-3.126334238425325,-1.7914361753185724,-2.054908651069314,0.01,6.372499565385591,6.841368857814405,6.996255690679739,7.5954,58471474291.95685,2.911533627507107
351961.0,4.688954060889143,8.310866660918855,47429539153.17321,0.8144418284133479,11.5306,33.4063,420.378,465.351,0.309758,0.0173895417778618,-3.126334238425325,-1.7914361753185724,-2.054908651069314,0.01,6.372499565385591,6.841368857814405,6.996255690679739,7.5954,58471474291.95685,2.911533627507107
351961.0,2.6537826847877595,6.6112278043053285,44139893003.411705,0.6347966494860294,11.5306,33.4063,420.378,465.351,0.309758,0.0173895417778618,-3.126334238425325,-1.7914361753185724,-2.054908651069314,0.01,6.372499565385591,6.841368857814405,6.996255690679739,7.5954,58471474291.95685,2.911533627507107
465749.0,2.999237662215561,3.4476317678915187,14019804213.208153,0.5831681765063521,3.29803,5.31125,107.503,116.125,0.00376327,0.1421102518482161,-3.096688961985796,-1.760073673037004,-2.042017052025685,0.05,6.826742884417417,7.259775215783342,7.42490563603868,3.7703,16845540229.67932,2.8901802171790885
465749.0,4.387749058341448,3.505699673826512,14874269802.358696,0.8802876179946432,3.29803,5.31125,107.503,116.125,0.00376327,0.1421102518482161,-3.096688961985796,-1.760073673037004,-2.042017052025685,0.05,6.826742884417417,7.259775215783342,7.42490563603868,3.7703,16845540229.67932,2.8901802171790885
465749.0,3.4878879403641943,3.26810996517307,13479797553.35092,0.7838882575340467,3.29803,5.31125,107.503,116.125,0.00376327,0.1421102518482161,-3.096688961985796,-1.760073673037004,-2.042017052025685,0.05,6.826742884417417,7.259775215783342,7.42490563603868,3.7703,16845540229.67932,2.8901802171790885
335048.0,5.192957347097762,6.162673257661083,33658873052.06316,0.798697743026117,12.8906,34.0038,518.464,565.424,0.916182,0.6412239423037412,-2.9345861319337483,-1.545593226925528,-1.833774055557608,0.06,6.830612274098141,7.315478236542075,7.468600390737471,5.5261,43457339685.251305,4.379314098333169
335048.0,5.300919952615288,7.4525914121903805,33939465214.17844,0.7279231592843408,12.8906,34.0038,518.464,565.424,0.916182,0.6412239423037412,-2.9345861319337483,-1.545593226925528,-1.833774055557608,0.06,6.830612274098141,7.315478236542075,7.468600390737471,5.5261,43457339685.251305,4.379314098333169
335048.0,4.2780506105348834,5.959254935509813,31712771743.235718,0.8501196349726147,12.8906,34.0038,518.464,565.424,0.916182,0.6412239423037412,-2.9345861319337483,-1.545593226925528,-1.833774055557608,0.06,6.830612274098141,7.315478236542075,7.468600390737471,5.5261,43457339685.251305,4.379314098333169
