PROJECTION,TNG_ID,REDSHIFT,SERSIC_IDX,HALFLIGHT_RAD,AXIS_RATIO,LOS_SIGMA,SPS_MASS_STAR,MASS_GAS,MASS_DM,MASS_ALL,MASS_ALL_HMR,HMRAD_STAR,SPS_LUM,MLR,SFR,SLOPE_GAS,SLOPE_STAR,SLOPE_DM,SLOPE_ALL,INTERCEPT_GAS,INTERCEPT_STAR,INTERCEPT_DM,INTERCEPT_ALL,HALFLIGHT_BRIGHTNESS,SERSIC_MASS_STAR,MASS_DM_HMR,MASS_SMBH,TNG_MASS_STAR_HALFLIGHT_RAD,TNG_MASS_STAR_TWO_HALFLIGHT_RAD,LUM_HALFLIGHT_RAD,LUM_TWO_HALFLIGHT_RAD,MASS_STAR_HALFLIGHT_RAD,MASS_STAR_TWO_HALFLIGHT_RAD,SPS_LUM_ONE_HALFLIGHT_RAD,SPS_LUM_TWO_HALFLIGHT_RAD
1,245893,0.08,2.799857035,1.049498391,0.6635705913,2.336945662,11.38488932,2.290723928,13.27925935,13.3290436,11.71743659,1.25285097,10.70256947,4.811936035,0.07160844654,0.8094595639,3.075831084,1.692712478,1.855749472,4.431299876,6.154253686,6.920175918,7.007545595,5.554962058,11.47344252,23.13053,0.10111124,11.15214163,11.3155975,10.49009328,10.65104826,11.17241312,11.3333681,10.49768091,10.66399525
2,245893,0.08,3.493793234,1.108801578,0.5269825259,2.251202972,11.38488932,2.290723928,13.27925935,13.3290436,11.71743659,1.25285097,10.70256947,4.811936035,0.07160844654,0.8094595639,3.075831084,1.692712478,1.855749472,4.431299876,6.154253686,6.920175918,7.007545595,5.436217085,11.51922166,23.13053,0.10111124,11.18585244,11.34058912,10.53587206,10.68352163,11.2181919,11.36584147,10.49768091,10.66399525
0,376970,0.01,2.131714279,0.9162974608,0.6153349726,2.158089004,11.00665565,1.32025567,12.6978326,12.72685765,11.19029338,1.101138613,10.41304469,3.922933666,0,1.32515528,2.788975378,1.520461456,1.718739102,3.973936194,6.058577149,6.711939454,6.818253866,5.462673831,10.97026073,5.8828626,0.031897224,10.75187671,10.87978786,10.07562166,10.25388117,10.66923263,10.84749213,10.14973884,10.29939916
1,376970,0.01,2.127740115,0.8859737786,0.7046049393,2.167522041,11.00665565,1.32025567,12.6978326,12.72685765,11.19029338,1.101138613,10.41304469,3.922933666,0,1.32515528,2.788975378,1.520461456,1.718739102,3.973936194,6.058577149,6.711939454,6.818253866,5.544737898,10.99129903,5.8828626,0.031897224,10.73886493,10.86643592,10.09665998,10.27504104,10.69027094,10.868652,10.14973884,10.29939916
2,376970,0.01,2.548812495,1.002823259,0.7162936262,2.07660682,11.00665565,1.32025567,12.6978326,12.72685765,11.19029338,1.101138613,10.41304469,3.922933666,0,1.32515528,2.788975378,1.520461456,1.718739102,3.973936194,6.058577149,6.711939454,6.818253866,5.271245615,10.98834196,5.8828626,0.031897224,10.78868743,10.91792928,10.09370189,10.26051185,10.68731285,10.85412282,10.14973884,10.29939916
0,397829,0.02,2.558011551,0.9866928902,0.7586275223,2.174134467,11.03314951,1.274728949,12.584704,12.62113144,11.31029895,1.124158043,10.43037586,4.006578445,0.1622122526,0.02718000646,2.906926527,1.815010075,1.94461093,4.602081378,6.074134102,6.770870797,6.867608917,5.372982927,11.06772043,8.7949705,0.023824181,10.80513319,10.94662524,10.16391766,10.33050091,10.76669131,10.93327456,10.18603152,10.34353491
1,397829,0.02,2.729829446,0.9249677875,0.4082896939,2.189811717,11.03314951,1.274728949,12.584704,12.62113144,11.31029895,1.124158043,10.43037586,4.006578445,0.1622122526,0.02718000646,2.906926527,1.815010075,1.94461093,4.602081378,6.074134102,6.770870797,6.867608917,5.517266661,11.10191918,8.7949705,0.023824181,10.77326127,10.91854862,10.19811621,10.36063807,10.80088986,10.96341172,10.18603152,10.34353491
2,397829,0.02,3.288448471,1.007323843,0.8931040292,2.139081312,11.03314951,1.274728949,12.584704,12.62113144,11.31029895,1.124158043,10.43037586,4.006578445,0.1622122526,0.02718000646,2.906926527,1.815010075,1.94461093,4.602081378,6.074134102,6.770870797,6.867608917,5.314939677,11.10283406,8.7949705,0.023824181,10.81546519,10.95572129,10.19903073,10.35024837,10.80180438,10.95302202,10.18603152,10.34353491
2,407255,0.05,2.812187563,0.8632843028,0.8667998206,2.051843223,10.8166505,1.27824353,12.41820608,12.46045391,10.96472657,0.958038281,10.29557313,3.319535892,0.2742979527,-1.57929934,2.887699124,1.737136359,1.890773648,4.417016643,6.361011892,6.94511772,7.070341989,5.430474151,10.81619038,3.5981722,0.01862116,10.55226971,10.69401584,9.994083604,10.15476765,10.51516097,10.67584502,9.999885406,10.16151868
0,348087,0.05,4.115624084,0.8357550113,0.8164948677,2.223490285,11.14601214,1.656801887,12.8198227,12.85935646,11.28012355,0.9961149687,10.51378921,4.287685568,0.2336556315,0.007486820409,3.068653754,1.71814967,1.96303551,4.741637868,6.583679089,7.098018535,7.240586929,5.707436821,11.22850411,6.92839,0.04168007,10.86454813,11.01702989,10.29525131,10.43353456,10.92747424,11.06575749,10.21877207,10.38468641
1,348087,0.05,4.732899178,0.8517893452,0.7821476305,2.230949425,11.14601214,1.656801887,12.8198227,12.85935646,11.28012355,0.9961149687,10.51378921,4.287685568,0.2336556315,0.007486820409,3.068653754,1.71814967,1.96303551,4.741637868,6.583679089,7.098018535,7.240586929,5.655835973,11.23835409,6.92839,0.04168007,10.87384905,11.02306233,10.30510123,10.43572869,10.93732416,11.06795162,10.21877207,10.38468641
2,348087,0.05,5.447736144,0.868375826,0.8722431337,2.187391995,11.14601214,1.656801887,12.8198227,12.85935646,11.28012355,0.9961149687,10.51378921,4.287685568,0.2336556315,0.007486820409,3.068653754,1.71814967,1.96303551,4.741637868,6.583679089,7.098018535,7.240586929,5.62764404,11.27303726,6.92839,0.04168007,10.88366826,11.02960374,10.33978438,10.46302371,10.97200731,11.09524664,10.21877207,10.38468641
0,382453,0.02,5.52175036,0.6366768619,0.6820039685,2.086362954,10.81909115,0.8086866677,12.46980068,12.49002177,10.9067825,0.8500601915,10.24490828,3.751309341,0,1.421219601,3.073330579,1.768639556,2.036629454,4.406523613,6.641246203,7.127992267,7.274732738,5.765719182,10.89253006,2.8711565,0.020900354,10.46679891,10.62426126,10.01731723,10.13986463,10.59150011,10.71404751,9.884709983,10.04887349
1,382453,0.02,6.229226483,0.6353857239,0.6271058111,2.105821403,10.81909115,0.8086866677,12.46980068,12.49002177,10.9067825,0.8500601915,10.24490828,3.751309341,0,1.421219601,3.073330579,1.768639556,2.036629454,4.406523613,6.641246203,7.127992267,7.274732738,5.76401317,10.91379614,2.8711565,0.020900354,10.46596489,10.6235747,10.03858329,10.15508058,10.61276616,10.72926345,9.884709983,10.04887349
2,382453,0.02,5.969264962,0.68850899,0.6315463515,2.078019228,10.81909115,0.8086866677,12.46980068,12.49002177,10.9067825,0.8500601915,10.24490828,3.751309341,0,1.421219601,3.073330579,1.768639556,2.036629454,4.406523613,6.641246203,7.127992267,7.274732738,5.667244237,10.91422926,2.8711565,0.020900354,10.49730419,10.64909324,10.03901641,10.15762601,10.61319929,10.73180889,9.884709983,10.04887349
0,270210,0.02,4.174255373,1.032903546,0.8549012174,2.240835896,11.25188179,2.240227225,13.24610514,13.29278142,11.52110558,1.136215306,10.59840511,4.502738088,0.1470413655,1.456473115,3.028932879,1.655075612,1.847762101,4.901318123,6.267842853,6.951694434,7.05612251,5.451595837,11.39118179,13.498834,0.084128626,11.06750797,11.20082145,10.43667522,10.57416936,11.09015191,11.22764605,10.37818481,10.53780832
1,270210,0.02,3.816161114,0.9938976742,0.7631157304,2.283620406,11.25188179,2.240227225,13.24610514,13.29278142,11.52110558,1.136215306,10.59840511,4.502738088,0.1470413655,1.456473115,3.028932879,1.655075612,1.847762101,4.901318123,6.267842853,6.951694434,7.05612251,5.526673389,11.3694555,13.498834,0.084128626,11.04707599,11.18519498,10.41494898,10.55750003,11.06842567,11.21097672,10.37818481,10.53780832
2,270210,0.02,3.755244713,0.9554836194,0.5473267565,2.286293428,11.25188179,2.240227225,13.24610514,13.29278142,11.52110558,1.136215306,10.59840511,4.502738088,0.1470413655,1.456473115,3.028932879,1.655075612,1.847762101,4.901318123,6.267842853,6.951694434,7.05612251,5.605115048,11.36770422,13.498834,0.084128626,11.02635844,11.1696681,10.41319772,10.55666938,11.0666744,11.21014606,10.37818481,10.53780832
0,380157,0.05,3.051008346,0.9095645861,0.5346751179,2.142731567,10.93197098,1.135489078,12.58399249,12.61102678,11.17024632,1.052534463,10.37250559,3.626313787,0.3382595181,0.7383415998,2.948417429,1.896716807,2.054594698,4.996835972,6.230056864,6.838224195,6.954549563,5.465327924,10.99884317,6.2448535,0.022694968,10.67123586,10.82374859,10.13834821,10.2940562,10.69781359,10.85352158,10.06617458,10.24572046
1,380157,0.05,2.6533034,0.9417770428,0.5956033363,2.096881888,10.93197098,1.135489078,12.58399249,12.61102678,11.17024632,1.052534463,10.37250559,3.626313787,0.3382595181,0.7383415998,2.948417429,1.896716807,2.054594698,4.996835972,6.230056864,6.838224195,6.954549563,5.410253921,10.97936493,6.2448535,0.022694968,10.68973289,10.83702527,10.1188703,10.28316156,10.67833568,10.84262694,10.06617458,10.24572046
2,380157,0.05,2.619305208,0.9367856845,0.6464959141,2.160066652,10.93197098,1.135489078,12.58399249,12.61102678,11.17024632,1.052534463,10.37250559,3.626313787,0.3382595181,0.7383415998,2.948417429,1.896716807,2.054594698,4.996835972,6.230056864,6.838224195,6.954549563,5.414508452,10.97098571,6.2448535,0.022694968,10.68681848,10.83497298,10.11049113,10.2755885,10.66995651,10.83505388,10.06617458,10.24572046
0,452827,0.1,4.601525006,0.4736854851,0.507050854,2.140389627,10.78858242,0.3941688138,12.24869301,12.27048872,10.83765761,0.7672462645,10.17314928,4.125087259,0,1.25438796,2.976863633,1.822457583,2.101264097,4.685721877,6.958302822,7.381529087,7.543260021,6.032820866,10.8364121,2.4014778,0.015559512,10.35937203,10.54376759,9.91994904,10.05209347,10.53538218,10.66752661,9.748631566,9.927918609
1,452827,0.1,5.222036739,0.6593242925,0.8063767344,2.00972634,10.78858242,0.3941688138,12.24869301,12.27048872,10.83765761,0.7672462645,10.17314928,4.125087259,0,1.25438796,2.976863633,1.822457583,2.101264097,4.685721877,6.958302822,7.381529087,7.543260021,5.654742039,10.85629528,2.4014778,0.015559512,10.48306672,10.62604901,9.939832191,10.06526022,10.55526533,10.68069336,9.748631566,9.927918609
2,452827,0.1,5.444431271,0.6062951294,0.8466529061,2.100178536,10.78858242,0.3941688138,12.24869301,12.27048872,10.83765761,0.7672462645,10.17314928,4.125087259,0,1.25438796,2.976863633,1.822457583,2.101264097,4.685721877,6.958302822,7.381529087,7.543260021,5.759546254,10.8638599,2.4014778,0.015559512,10.45245384,10.60439311,9.947396809,10.07066732,10.56282995,10.68610046,9.748631566,9.927918609
0,352885,0.07,6.368396718,1.140112141,0.4288403304,2.079989544,10.92237607,1.453164621,12.79346486,12.82146729,11.25032485,1.13785927,10.25573171,4.641350374,0.000688833592,1.34847704,3.030292561,1.687016929,1.844397755,4.499168943,5.941783039,6.746329402,6.828700242,4.845343129,11.10173196,7.5957484,0.045885835,10.82362561,10.91541991,10.13405763,10.24947165,10.80070199,10.91611601,10.13609553,10.2445708
1,352885,0.07,7.254313487,1.131283458,0.4423543078,2.09952296,10.92237607,1.453164621,12.79346486,12.82146729,11.25032485,1.13785927,10.25573171,4.641350374,0.000688833592,1.34847704,3.030292561,1.687016929,1.844397755,4.499168943,5.941783039,6.746329402,6.828700242,4.849604985,11.11603795,7.5957484,0.045885835,10.81999874,10.91307989,10.14836362,10.25755248,10.81500797,10.92419684,10.13609553,10.2445708
2,352885,0.07,2.294779486,0.9959413982,0.8468917316,2.191402125,10.92237607,1.453164621,12.79346486,12.82146729,11.25032485,1.13785927,10.25573171,4.641350374,0.000688833592,1.34847704,3.030292561,1.687016929,1.844397755,4.499168943,5.941783039,6.746329402,6.828700242,5.214098607,10.96899333,7.5957484,0.045885835,10.76538001,10.87815936,10.00132037,10.17481028,10.66796472,10.84145463,10.13609553,10.2445708
